Iter,1,904,333,220,201,313,795,152,,
Iter,2,117,338,166,288,453,39,653,,
Iter,3,67,97,426,872,864,917,995,,
Iter,4,489,864,271,845,917,912,296,,
Iter,5,35,266,972,460,190,96,14,,
Iter,6,612,184,411,169,982,368,778,,
Average,488,187,293,465,555,685,395,197,,
Maximum,164,575,47,942,721,330,913,807,,
Std.Dev.,769,420,329,551,437,591,657,786,,
Total,58,-,-,-,-,647,689,527,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,277,672,739,982,364,981,640,,
Iter,2,859,694,689,788,369,111,795,,
Average,884,617,377,738,555,780,951,811,,
Maximum,836,523,721,155,800,399,705,841,,
Std.Dev.,89,385,578,681,726,563,421,938,,
Total,383,-,-,-,-,35,787,142,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,326,774,542,416,396,673,774,,
Iter,2,802,67,920,622,166,860,325,,
Iter,3,143,971,424,706,776,964,473,,
Average,69,730,283,106,505,478,226,959,,
Maximum,96,859,91,121,448,897,867,376,,
Std.Dev.,496,178,49,88,97,302,362,174,,
Total,768,-,-,-,-,786,53,528,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,406,785,475,680,531,435,884,,
Iter,2,83,218,703,175,605,841,810,,
Average,440,175,190,449,320,354,629,714,,
Maximum,198,568,289,440,59,526,866,230,,
Std.Dev.,263,483,967,208,282,196,600,693,,
Total,850,-,-,-,-,960,845,980,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,626,639,403,75,789,908,911,,
Iter,2,8,238,62,337,851,131,827,,
Iter,3,652,476,414,443,31,206,520,,
Iter,4,759,14,462,29,515,453,268,,
Iter,5,804,548,549,41,915,367,373,,
Iter,6,988,723,227,606,994,615,495,,
Average,663,607,940,135,494,588,347,877,,
Maximum,94,257,229,719,930,626,852,404,,
Std.Dev.,210,311,35,237,648,908,976,541,,
Total,478,-,-,-,-,239,535,500,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,422,531,448,877,410,379,780,,
Iter,2,628,148,939,507,580,671,688,,
Iter,3,564,939,212,935,254,839,989,,
Average,497,492,405,160,986,210,561,182,,
Maximum,181,692,532,261,693,748,14,833,,
Std.Dev.,727,321,962,378,396,496,769,318,,
Total,314,-,-,-,-,695,860,35,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,87,61,119,975,318,260,139,,
Average,955,202,399,712,925,553,332,906,,
Maximum,312,662,6,47,74,562,959,168,,
Std.Dev.,736,117,563,912,319,570,157,777,,
Total,755,-,-,-,-,871,187,547,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,915,690,107,612,3,56,673,,
Iter,2,938,281,303,784,544,67,783,,
Average,237,565,148,866,62,666,894,913,,
Maximum,610,306,28,974,179,903,980,767,,
Std.Dev.,595,316,351,412,590,401,37,722,,
Total,875,-,-,-,-,508,710,335,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,181,867,228,307,619,950,163,,
Iter,2,135,51,920,44,112,842,650,,
Iter,3,979,703,191,386,151,299,249,,
Average,183,377,529,481,242,687,103,531,,
Maximum,231,695,719,617,875,209,538,290,,
Std.Dev.,321,866,597,570,18,685,347,973,,
Total,813,-,-,-,-,378,153,137,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,875,782,266,158,466,476,462,,
Iter,2,881,833,560,506,199,85,126,,
Average,998,621,242,643,345,915,871,923,,
Maximum,613,480,319,491,830,948,249,257,,
Std.Dev.,538,395,201,16,974,703,120,986,,
Total,509,-,-,-,-,833,406,817,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,289,896,182,824,354,257,180,,
Iter,2,458,549,609,436,235,626,9,,
Iter,3,151,709,118,529,841,784,227,,
Average,468,224,387,217,213,168,348,126,,
Maximum,577,779,920,798,716,455,788,722,,
Std.Dev.,410,216,992,861,900,841,814,262,,
Total,742,-,-,-,-,556,31,355,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,444,305,442,196,652,850,534,,
Iter,2,812,635,570,821,395,561,633,,
Average,510,870,164,636,810,784,683,894,,
Maximum,993,117,133,686,24,316,244,767,,
Std.Dev.,779,247,14,568,185,530,931,272,,
Total,79,-,-,-,-,727,638,272,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,22,258,533,17,154,798,19,,
Iter,2,376,206,836,239,365,815,667,,
Iter,3,474,461,746,235,189,634,499,,
Average,889,744,337,120,178,181,324,435,,
Maximum,865,867,920,634,911,630,582,598,,
Std.Dev.,268,624,983,739,874,528,761,322,,
Total,446,-,-,-,-,298,443,438,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,524,742,505,605,486,111,416,,
Iter,2,508,701,266,741,542,650,52,,
Average,104,892,270,48,871,853,659,67,,
Maximum,891,845,826,22,29,134,89,50,,
Std.Dev.,505,168,264,243,771,150,238,717,,
Total,765,-,-,-,-,631,548,757,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,143,320,332,641,336,647,873,,
Average,434,214,337,341,616,674,542,854,,
Maximum,577,593,783,874,102,379,440,244,,
Std.Dev.,472,197,952,857,214,717,41,1,,
Total,354,-,-,-,-,798,176,345,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,976,997,634,214,30,146,390,,
Iter,2,949,695,476,896,64,899,770,,
Average,61,988,749,844,183,732,745,786,,
Maximum,141,738,237,529,124,229,999,643,,
Std.Dev.,123,426,301,911,454,547,541,35,,
Total,878,-,-,-,-,543,54,705,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,780,569,943,532,604,698,65,,
Average,489,469,818,625,722,39,669,804,,
Maximum,178,335,756,738,102,3,788,574,,
Std.Dev.,443,347,122,42,995,380,240,840,,
Total,897,-,-,-,-,535,191,885,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,418,583,969,142,576,220,934,,
Average,439,666,490,109,681,864,123,235,,
Maximum,544,896,29,971,336,621,872,719,,
Std.Dev.,365,661,923,591,994,159,708,299,,
Total,365,-,-,-,-,965,881,204,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,540,192,973,206,981,243,16,,
Iter,2,559,758,463,486,918,619,459,,
Average,217,840,597,400,355,10,760,707,,
Maximum,290,987,809,993,862,870,688,210,,
Std.Dev.,223,359,260,261,683,192,69,1,,
Total,174,-,-,-,-,443,287,933,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,313,886,149,257,379,297,692,,
Iter,2,356,260,875,20,380,772,449,,
Iter,3,900,32,916,633,76,34,684,,
Average,181,564,142,668,331,630,51,576,,
Maximum,614,406,5,840,723,481,152,861,,
Std.Dev.,51,580,189,122,783,442,644,999,,
Total,815,-,-,-,-,220,810,442,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,802,404,131,187,394,133,434,,
Iter,2,750,789,553,559,303,943,352,,
Iter,3,928,93,620,237,447,730,485,,
Iter,4,209,943,316,579,421,717,471,,
Average,104,164,95,599,80,629,724,174,,
Maximum,779,901,457,320,396,753,476,448,,
Std.Dev.,279,490,734,529,66,1000,365,920,,
Total,660,-,-,-,-,249,283,423,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,201,154,957,425,385,543,773,,
Iter,2,178,791,991,800,996,876,750,,
Iter,3,431,144,112,719,324,465,502,,
Average,18,972,573,500,847,599,465,334,,
Maximum,693,707,644,164,186,652,478,186,,
Std.Dev.,873,796,405,25,472,942,223,963,,
Total,954,-,-,-,-,806,171,25,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,802,973,572,396,848,123,493,,
Iter,2,113,654,330,673,214,543,745,,
Iter,3,366,822,911,913,636,210,245,,
Iter,4,53,224,980,546,778,454,830,,
Average,371,731,757,966,309,440,430,611,,
Maximum,447,535,709,203,9,907,683,763,,
Std.Dev.,734,940,635,163,249,279,585,729,,
Total,28,-,-,-,-,948,392,675,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,518,983,305,960,635,276,459,,
Iter,2,387,77,176,409,634,632,879,,
Iter,3,191,424,747,189,942,585,899,,
Iter,4,22,917,299,727,65,47,329,,
Iter,5,566,915,838,5,28,579,281,,
Average,656,388,917,253,174,238,9,317,,
Maximum,769,619,790,436,49,560,878,448,,
Std.Dev.,595,778,376,651,611,696,911,512,,
Total,505,-,-,-,-,769,865,90,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,712,912,962,23,433,380,333,,
Iter,2,357,379,840,704,411,532,615,,
Iter,3,827,383,736,568,841,705,141,,
Iter,4,690,4,725,314,769,722,374,,
Iter,5,529,65,887,976,726,350,349,,
Iter,6,255,258,336,311,641,253,765,,
Average,624,949,145,929,71,88,13,298,,
Maximum,207,578,145,458,376,89,701,778,,
Std.Dev.,402,739,348,261,692,638,697,323,,
Total,256,-,-,-,-,981,39,678,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,806,620,576,474,754,930,212,,
Iter,2,409,878,655,675,581,74,211,,
Iter,3,941,339,216,240,928,752,811,,
Average,640,27,137,11,784,65,741,525,,
Maximum,293,35,647,806,639,350,347,808,,
Std.Dev.,475,125,926,40,186,875,461,701,,
Total,771,-,-,-,-,190,645,743,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,44,829,821,277,283,604,731,,
Iter,2,93,48,122,381,101,119,909,,
Iter,3,510,977,270,58,453,298,866,,
Iter,4,7,252,253,208,230,470,448,,
Iter,5,466,281,612,863,9,587,624,,
Average,548,679,733,751,328,690,448,595,,
Maximum,592,849,172,960,76,349,516,291,,
Std.Dev.,209,283,561,646,140,159,866,897,,
Total,243,-,-,-,-,427,454,550,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,519,145,937,156,485,151,514,,
Iter,2,323,288,978,639,810,18,899,,
Iter,3,782,782,719,900,745,82,975,,
Iter,4,298,945,6,377,746,647,134,,
Average,198,446,649,982,1000,530,267,220,,
Maximum,176,870,742,216,15,43,998,750,,
Std.Dev.,737,161,646,128,262,802,3,96,,
Total,557,-,-,-,-,274,397,665,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,604,792,853,248,441,935,993,,
Iter,2,239,941,699,318,375,252,1000,,
Iter,3,874,257,932,648,644,375,803,,
Iter,4,689,520,433,110,951,882,260,,
Iter,5,707,464,57,430,285,941,18,,
Average,490,704,574,506,779,374,451,779,,
Maximum,101,397,464,868,936,261,328,272,,
Std.Dev.,465,955,818,609,112,812,811,812,,
Total,169,-,-,-,-,139,933,691,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,949,697,455,825,157,471,892,,
Iter,2,373,934,642,223,647,362,283,,
Iter,3,976,618,149,850,729,365,342,,
Average,707,51,880,772,394,283,380,829,,
Maximum,381,361,739,219,117,740,456,304,,
Std.Dev.,636,272,32,36,21,955,622,618,,
Total,879,-,-,-,-,429,688,210,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,734,304,857,441,926,441,17,,
Iter,2,830,200,229,665,959,872,679,,
Iter,3,661,713,503,909,322,864,762,,
Average,36,560,573,967,603,137,372,278,,
Maximum,242,349,611,694,66,190,641,235,,
Std.Dev.,819,659,219,827,694,458,52,793,,
Total,461,-,-,-,-,79,247,253,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,361,547,975,394,959,645,374,,
Average,263,996,160,417,189,913,59,11,,
Maximum,535,87,937,169,949,130,907,718,,
Std.Dev.,399,482,571,794,113,557,133,63,,
Total,842,-,-,-,-,832,132,985,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,206,233,444,819,676,815,192,,
Iter,2,680,247,568,826,590,502,668,,
Iter,3,586,108,205,434,967,711,965,,
Iter,4,73,264,765,745,805,873,238,,
Iter,5,498,431,421,753,317,678,744,,
Average,692,777,513,513,117,581,433,318,,
Maximum,96,472,456,239,951,913,216,78,,
Std.Dev.,984,529,528,416,494,521,755,863,,
Total,783,-,-,-,-,921,814,400,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,10,419,358,189,558,545,741,,
Iter,2,150,765,594,876,880,7,948,,
Iter,3,63,32,402,101,794,416,704,,
Iter,4,588,14,534,270,209,423,955,,
Iter,5,951,151,718,272,157,298,996,,
Average,660,836,609,868,140,393,109,952,,
Maximum,772,531,253,153,891,331,846,399,,
Std.Dev.,756,230,838,573,917,90,692,629,,
Total,815,-,-,-,-,907,16,34,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,228,143,373,620,571,250,507,,
Iter,2,867,395,962,829,738,592,265,,
Iter,3,305,706,703,134,139,112,280,,
Iter,4,685,390,1000,321,635,226,161,,
Iter,5,574,75,434,319,286,392,971,,
Iter,6,27,693,490,479,247,889,75,,
Average,712,603,326,500,151,90,8,239,,
Maximum,353,459,178,818,491,75,896,227,,
Std.Dev.,73,505,437,216,108,688,997,194,,
Total,997,-,-,-,-,517,30,664,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,295,446,510,600,429,35,94,,
Iter,2,150,26,317,714,926,576,895,,
Iter,3,221,506,804,371,530,581,580,,
Iter,4,949,347,170,144,823,95,86,,
Average,229,588,3,637,900,439,35,388,,
Maximum,331,657,62,325,735,159,143,864,,
Std.Dev.,260,174,356,896,311,798,874,660,,
Total,701,-,-,-,-,303,654,690,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,472,918,580,146,823,97,38,,
Iter,2,463,814,490,2,84,490,484,,
Iter,3,58,461,327,84,558,217,68,,
Average,491,114,604,150,915,619,259,767,,
Maximum,213,608,832,273,413,576,665,513,,
Std.Dev.,705,914,219,415,25,516,568,73,,
Total,609,-,-,-,-,424,436,71,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,116,268,359,148,803,981,872,,
Iter,2,351,457,735,840,93,303,248,,
Iter,3,51,318,591,106,279,85,98,,
Average,609,101,41,330,125,949,643,719,,
Maximum,473,727,318,753,238,497,582,323,,
Std.Dev.,6,981,477,821,58,640,337,991,,
Total,649,-,-,-,-,413,97,741,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,86,245,896,467,651,471,403,,
Iter,2,19,161,330,242,546,410,354,,
Iter,3,282,554,259,43,859,88,811,,
Average,860,815,880,470,258,726,796,573,,
Maximum,485,423,501,492,148,339,483,857,,
Std.Dev.,19,663,486,807,694,624,987,368,,
Total,493,-,-,-,-,106,274,379,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,842,483,944,367,96,526,655,,
Iter,2,701,681,614,815,377,726,550,,
Iter,3,281,101,53,341,71,571,708,,
Iter,4,794,158,491,165,237,880,995,,
Iter,5,599,751,450,143,615,936,638,,
Average,657,421,635,240,550,136,237,99,,
Maximum,287,193,13,738,281,360,717,846,,
Std.Dev.,361,21,175,881,272,917,866,959,,
Total,656,-,-,-,-,283,84,13,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,412,874,488,934,771,336,119,,
Iter,2,409,387,358,194,796,30,793,,
Iter,3,838,203,423,723,349,354,662,,
Average,661,162,525,285,200,600,265,158,,
Maximum,321,445,265,733,249,112,667,923,,
Std.Dev.,786,242,292,330,103,860,640,493,,
Total,219,-,-,-,-,586,98,925,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,516,546,411,598,354,769,385,,
Iter,2,280,868,879,227,498,616,939,,
Iter,3,175,667,537,516,312,244,713,,
Iter,4,678,842,177,105,626,590,150,,
Iter,5,555,786,62,87,644,257,630,,
Iter,6,329,49,678,146,70,599,928,,
Average,124,924,489,951,868,687,29,295,,
Maximum,821,816,138,824,871,789,673,611,,
Std.Dev.,6,119,928,647,423,997,758,852,,
Total,430,-,-,-,-,328,32,104,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,597,531,563,294,558,911,41,,
Iter,2,455,961,181,83,816,443,766,,
Iter,3,198,854,719,150,548,708,688,,
Average,884,581,892,350,803,718,581,590,,
Maximum,783,202,788,742,563,835,37,106,,
Std.Dev.,857,461,234,686,189,253,32,123,,
Total,315,-,-,-,-,607,826,465,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,558,606,985,158,100,918,416,,
Iter,2,879,805,84,75,414,795,346,,
Iter,3,383,81,85,344,767,119,699,,
Iter,4,141,953,893,940,701,213,587,,
Iter,5,797,621,874,951,57,783,644,,
Iter,6,254,809,416,459,18,212,604,,
Average,169,26,615,622,576,804,159,103,,
Maximum,541,32,715,404,337,928,64,530,,
Std.Dev.,366,710,330,905,956,711,615,148,,
Total,23,-,-,-,-,788,537,699,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,199,577,779,945,658,994,62,,
Average,404,544,734,814,298,953,321,387,,
Maximum,220,445,867,419,800,101,238,515,,
Std.Dev.,443,886,674,252,746,430,833,679,,
Total,874,-,-,-,-,182,494,798,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,222,996,171,448,899,616,283,,
Iter,2,537,942,312,747,903,982,659,,
Iter,3,779,275,803,73,630,572,671,,
Iter,4,474,933,2,632,490,581,460,,
Iter,5,33,941,807,671,474,677,734,,
Iter,6,504,540,443,688,109,186,680,,
Average,170,169,751,17,712,137,836,70,,
Maximum,250,809,934,449,575,711,145,615,,
Std.Dev.,607,434,1,692,198,283,492,466,,
Total,45,-,-,-,-,460,345,192,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,573,236,454,194,938,306,82,,
Iter,2,958,723,769,187,723,534,408,,
Iter,3,687,751,571,676,159,185,333,,
Iter,4,332,568,164,630,316,112,421,,
Iter,5,419,989,362,715,486,773,711,,
Iter,6,237,715,374,416,752,495,564,,
Average,186,824,754,574,472,272,146,856,,
Maximum,377,389,435,983,862,469,609,711,,
Std.Dev.,36,174,410,851,543,590,880,715,,
Total,936,-,-,-,-,584,149,464,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,169,454,673,535,148,757,448,,
Iter,2,717,220,599,83,812,100,854,,
Iter,3,631,372,280,893,660,774,980,,
Iter,4,752,249,211,228,713,550,15,,
Iter,5,197,36,956,704,64,14,48,,
Average,490,50,786,458,616,450,788,56,,
Maximum,375,616,138,926,259,958,114,196,,
Std.Dev.,877,973,599,134,7,943,628,811,,
